2019. 12. 16,0:00,96,0,27,0,94
2020. 1. 14,7:00,0,0,0,0,0
2020. 1. 14,8:00,0,0,0,0,0
2020. 1. 14,10:00,1,0,1,0,0
2020. 1. 14,11:00,0,0,0,0,0
2020. 1. 14,12:00,0,0,0,0,0
2020. 1. 14,14:00,0,0,0,0,0
2020. 1. 14,15:00,0,0,0,0,0
2020. 1. 14,17:00,0,0,0,0,0
2020. 1. 14,18:00,0,0,0,0,0
2020. 1. 14,19:00,0,0,0,0,0
2020. 1. 14,20:00,0,0,0,0,0
2020. 1. 14,21:00,0,0,0,0,0
2020. 1. 14,22:00,0,0,0,0,0
2020. 1. 14,23:00,0,0,0,0,0
2020. 1. 15,0:00,0,0,0,0,0
2020. 1. 15,1:00,0,0,0,0,0
2020. 1. 15,2:00,0,0,0,0,0
2020. 1. 15,4:00,0,0,0,0,0
2020. 1. 15,5:00,0,0,0,0,0
2020. 1. 15,6:00,0,0,0,0,0
2020. 1. 15,7:00,0,0,0,0,0
2020. 1. 15,10:00,0,0,0,0,0
2020. 1. 15,12:00,0,0,0,0,0
2020. 1. 15,14:00,0,0,0,0,0
2020. 1. 15,15:00,0,0,0,0,0
2020. 1. 15,16:00,0,0,0,0,0
2020. 1. 15,17:00,0,0,0,0,0
2020. 1. 15,18:00,0,0,0,0,0
2020. 1. 15,20:00,0,0,0,0,0
2020. 1. 15,21:00,0,0,0,0,0
2020. 1. 15,22:00,35,0,0,0,35
2020. 1. 15,23:00,53,0,0,0,53
2020. 1. 16,0:00,77,0,0,0,77
2020. 1. 16,1:00,89,0,0,0,89
2020. 1. 16,2:00,86,0,0,0,86
2020. 1. 16,3:00,92,0,0,1,92
2020. 1. 16,4:00,85,0,0,9,85
2020. 1. 16,5:00,73,0,0,12,72
2020. 1. 16,6:00,89,0,0,13,88
2020. 1. 16,7:00,94,0,0,17,94
2020. 1. 16,8:00,93,0,0,47,93
2020. 1. 16,9:00,80,0,0,20,80
2020. 1. 16,10:00,64,0,0,1,64
2020. 1. 16,11:00,36,0,0,0,36
2020. 1. 16,13:00,0,0,0,0,0
2020. 1. 16,14:00,0,0,0,0,0
2020. 1. 16,15:00,14,0,0,0,14
2020. 1. 16,17:00,99,0,0,0,99
2020. 1. 16,18:00,97,0,0,0,97
2020. 1. 16,19:00,98,0,0,0,98
2020. 1. 16,20:00,98,0,0,0,98
2020. 1. 16,21:00,98,0,0,0,98
2020. 1. 16,22:00,99,0,0,0,99
2020. 1. 16,23:00,99,0,0,0,99
2020. 1. 17,0:00,97,0,0,0,97
2020. 1. 17,1:00,99,0,0,0,99
2020. 1. 17,2:00,99,0,0,0,99
2020. 1. 17,3:00,99,0,0,0,99
2020. 1. 17,4:00,99,0,0,3,99
2020. 1. 17,5:00,97,0,0,13,97
2020. 1. 17,6:00,96,0,0,18,96
2020. 1. 17,8:00,98,0,0,61,98
2020. 1. 17,9:00,98,0,0,79,98
2020. 1. 17,11:00,73,0,0,70,59
2020. 1. 17,12:00,50,0,0,48,22
2020. 1. 17,13:00,13,0,0,3,12
2020. 1. 17,14:00,30,0,0,2,30
2020. 1. 17,16:00,41,0,0,41,0
2020. 1. 17,17:00,32,0,0,30,5
2020. 1. 17,18:00,18,0,0,12,12
2020. 1. 17,19:00,79,0,70,48,25
2020. 1. 17,20:00,85,0,69,76,50
2020. 1. 17,21:00,97,0,85,94,79
2020. 1. 17,22:00,98,0,91,97,87
2020. 1. 18,0:00,91,0,9,88,84
2020. 1. 18,2:00,90,0,5,89,23
2020. 1. 18,3:00,93,0,6,92,0
2020. 1. 18,4:00,80,0,6,79,0
2020. 1. 18,6:00,40,0,4,38,0
2020. 1. 18,7:00,16,0,0,16,0
2020. 1. 18,9:00,10,0,0,10,0
2020. 1. 18,10:00,0,0,0,0,0
2020. 1. 18,11:00,0,0,0,0,0
2020. 1. 18,12:00,0,0,0,0,0
2020. 1. 18,13:00,0,0,0,0,0
2020. 1. 18,14:00,0,0,0,0,0
2020. 1. 18,17:00,0,0,0,0,0
2020. 1. 18,18:00,0,0,0,0,0
2020. 1. 18,19:00,0,0,0,0,0
2020. 1. 18,20:00,1,0,0,0,1
2020. 1. 18,22:00,93,0,0,92,49
2020. 1. 19,0:00,95,0,0,86,91
2020. 1. 19,1:00,98,0,0,66,96
2020. 1. 19,3:00,99,0,0,88,98
2020. 1. 19,5:00,98,0,87,62,88
2020. 1. 19,6:00,94,0,89,57,0
2020. 1. 19,7:00,91,0,59,87,0
2020. 1. 19,8:00,91,0,42,90,0
2020. 1. 19,9:00,84,0,31,82,0
2020. 1. 19,10:00,69,0,59,60,0
2020. 1. 19,11:00,32,0,26,14,0
2020. 1. 19,12:00,50,0,7,48,0
2020. 1. 19,13:00,41,0,30,37,0
2020. 1. 19,14:00,10,0,9,1,0
2020. 1. 19,15:00,41,0,41,0,0
2020. 1. 19,16:00,18,0,18,0,0
2020. 1. 19,18:00,7,0,7,0,0
2020. 1. 19,20:00,6,0,6,0,0
2020. 1. 19,21:00,2,0,2,0,0
2020. 1. 19,23:00,2,0,2,0,0
2020. 1. 20,0:00,0,0,0,0,0
2020. 1. 20,1:00,6,0,6,0,0
2020. 1. 20,2:00,52,0,52,3,0
2020. 1. 20,3:00,94,0,94,18,0
2020. 1. 20,4:00,92,0,92,15,0
2020. 1. 20,5:00,5,0,5,0,0
2020. 1. 20,7:00,1,0,1,0,0
2020. 1. 20,8:00,0,0,0,0,0
2020. 1. 20,8:00,0,0,0,0,0
2020. 1. 20,9:00,0,0,0,0,0
2020. 1. 20,11:00,12,0,6,11,0
2020. 1. 20,12:00,13,0,12,9,0
2020. 1. 20,14:00,52,0,52,4,0
2020. 1. 20,16:00,9,0,9,1,0
2020. 1. 20,18:00,0,0,0,0,0
2020. 1. 20,19:00,1,0,1,0,0
2020. 1. 20,20:00,0,0,0,0,0
2020. 1. 20,21:00,0,0,0,0,0
2020. 1. 20,22:00,0,0,0,0,0
2020. 1. 21,23:00,0,0,0,0,0
2020. 1. 21,0:00,0,0,0,0,0
2020. 1. 21,2:00,0,0,0,0,0
2020. 1. 21,4:00,0,0,0,0,0
2020. 1. 21,5:00,0,0,0,0,0
2020. 1. 21,6:00,0,0,0,0,0
2020. 1. 21,7:00,0,0,0,0,0
2020. 1. 21,8:00,0,0,0,0,0
2020. 1. 21,9:00,73,0,0,0,73
2020. 1. 21,10:00,93,0,0,0,93
2020. 1. 21,11:00,94,0,0,0,94
2020. 1. 21,12:00,92,0,0,0,92
2020. 1. 21,14:00,87,0,0,14,87
2020. 1. 21,15:00,49,0,0,49,0
2020. 1. 21,17:00,62,0,0,0,62
2020. 1. 21,19:00,94,0,0,6,94
2020. 1. 21,20:00,88,0,0,34,86
2020. 1. 21,21:00,100,0,0,74,99
2020. 1. 21,22:00,100,0,0,97,100
2020. 1. 22,0:00,99,0,0,98,98
2020. 1. 22,2:00,100,0,0,100,100
2020. 1. 22,4:00,90,0,0,90,0
2020. 1. 22,5:00,92,0,0,92,0
2020. 1. 22,7:00,94,0,0,94,0
2020. 1. 22,8:00,94,0,0,94,0
2020. 1. 22,9:00,89,0,2,89,0
2020. 1. 22,10:00,48,0,2,48,0
2020. 1. 22,11:00,70,0,0,70,0
2020. 1. 22,12:00,93,0,0,93,0
2020. 1. 22,13:00,17,0,0,17,0
2020. 1. 22,14:00,7,0,0,7,0
2020. 1. 22,15:00,1,0,0,0,1
2020. 1. 22,17:00,100,0,0,0,100
2020. 1. 22,19:00,100,0,0,0,100
2020. 1. 22,21:00,100,0,0,0,100
2020. 1. 22,22:00,100,0,0,0,100
2020. 1. 22,23:00,100,0,0,0,100
2020. 1. 23,0:00,99,0,0,9,99
2020. 1. 23,1:00,100,0,0,77,100
2020. 1. 23,2:00,95,0,0,91,94
2020. 1. 23,3:00,92,0,0,91,56
2020. 1. 23,4:00,96,0,0,59,95
2020. 1. 23,5:00,84,0,0,66,79
2020. 1. 23,7:00,0,0,0,0,0
2020. 1. 23,8:00,0,0,0,0,0
2020. 1. 23,9:00,0,0,0,0,0
2020. 1. 23,10:00,0,0,0,0,0
2020. 1. 23,11:00,0,0,0,0,0
2020. 1. 23,12:00,0,0,0,0,0
2020. 1. 23,14:00,0,0,0,0,0
2020. 1. 23,15:00,0,0,0,0,0
2020. 1. 23,17:00,0,0,0,0,0
2020. 1. 23,18:00,1,0,0,0,1
2020. 1. 23,19:00,0,0,0,0,0
2020. 1. 23,20:00,2,0,0,0,2
2020. 1. 24,22:00,99,0,0,0,99
2020. 1. 24,0:00,23,0,18,0,6
2020. 1. 24,1:00,47,0,34,0,20
2020. 1. 24,2:00,84,0,43,0,73
2020. 1. 24,5:00,12,0,12,0,0
2020. 1. 24,6:00,25,0,22,0,4
2020. 1. 24,7:00,1,0,1,0,0
2020. 1. 24,9:00,5,0,0,0,5
2020. 1. 24,10:00,81,0,0,0,81
2020. 1. 24,11:00,79,0,0,0,79
2020. 1. 24,12:00,79,0,0,0,79
2020. 1. 24,13:00,70,0,0,0,70
2020. 1. 24,15:00,98,0,0,0,98
2020. 1. 24,17:00,99,0,0,23,98
2020. 1. 24,18:00,98,0,0,37,98
2020. 1. 24,19:00,85,0,0,46,92
2020. 1. 24,21:00,92,0,0,0,92
2020. 1. 24,22:00,92,0,0,0,92
2020. 1. 25,0:00,69,0,1,0,69
2020. 1. 25,2:00,78,0,30,0,69
2020. 1. 25,3:00,93,0,38,0,89
2020. 1. 25,4:00,96,0,48,16,93
2020. 1. 25,6:00,98,0,62,4,97
2020. 1. 25,7:00,100,0,99,0,97
2020. 1. 25,8:00,100,0,86,0,98
2020. 1. 25,9:00,99,0,96,0,84
2020. 1. 25,10:00,100,0,89,2,96
2020. 1. 25,11:00,99,0,74,32,98
2020. 1. 25,12:00,97,0,32,35,95
2020. 1. 25,14:00,99,0,48,6,98
2020. 1. 25,15:00,98,0,12,36,98
2020. 1. 25,16:00,98,0,7,56,95
2020. 1. 25,19:00,90,0,2,0,90
2020. 1. 25,20:00,99,0,1,0,99
2020. 1. 25,21:00,96,0,1,0,96
2020. 1. 25,22:00,93,0,1,0,93
2020. 1. 26,0:00,98,0,6,0,98
2020. 1. 26,2:00,99,0,2,0,99
2020. 1. 26,3:00,97,0,2,0,97
2020. 1. 26,4:00,99,0,2,0,99
2020. 1. 26,5:00,100,0,3,0,100
2020. 1. 26,6:00,100,0,6,0,100
2020. 1. 26,7:00,1,0,0,0,1
2020. 1. 26,8:00,3,0,0,0,3
2020. 1. 26,9:00,18,0,0,0,18
2020. 1. 26,10:00,100,0,0,0,100
2020. 1. 26,12:00,85,0,2,0,84
2020. 1. 26,13:00,100,0,3,0,100
2020. 1. 26,14:00,100,0,1,0,100
2020. 1. 26,15:00,99,0,0,0,99
2020. 1. 26,17:00,100,0,3,1,100
2020. 1. 26,19:00,100,0,6,2,100
2020. 1. 26,21:00,100,0,2,2,100
2020. 1. 26,23:00,100,0,3,5,100
2020. 1. 27,0:00,100,0,6,77,100
2020. 1. 27,2:00,100,0,4,94,100
2020. 1. 27,3:00,100,0,3,94,100
2020. 1. 27,4:00,100,0,1,97,100
2020. 1. 27,5:00,100,0,1,100,100
2020. 1. 27,6:00,100,0,0,100,100
2020. 1. 27,7:00,100,0,0,100,100
2020. 1. 27,8:00,100,0,2,100,100
2020. 1. 27,9:00,100,0,2,100,100
2020. 1. 27,11:00,100,0,1,94,100
2020. 1. 27,12:00,100,0,3,99,100
2020. 1. 27,13:00,100,0,2,100,100
2020. 1. 27,14:00,100,0,0,100,100
2020. 1. 27,15:00,100,0,1,99,100
2020. 1. 27,16:00,100,0,0,99,100
2020. 1. 27,17:00,100,0,0,100,100
2020. 1. 27,18:00,100,0,0,100,100
2020. 1. 27,19:00,100,0,0,100,100
2020. 1. 27,20:00,100,0,0,100,100
2020. 1. 27,22:00,100,0,0,100,100
2020. 1. 27,23:00,100,0,0,100,100
2020. 1. 28,0:00,100,0,0,100,100
2020. 1. 28,2:00,100,0,0,100,99
2020. 1. 28,3:00,100,0,0,100,98
2020. 1. 28,4:00,100,0,0,100,95
2020. 1. 28,5:00,100,0,0,100,59
2020. 1. 28,7:00,100,0,0,100,4
2020. 1. 28,8:00,99,0,0,99,0
2020. 1. 28,9:00,99,0,0,99,0
2020. 1. 28,10:00,98,0,0,98,0
2020. 1. 28,11:00,97,0,56,95,0
2020. 1. 28,12:00,97,0,57,96,0
2020. 1. 28,13:00,98,0,80,96,0
2020. 1. 28,15:00,98,0,29,98,0
2020. 1. 28,16:00,100,0,8,100,0
2020. 1. 28,17:00,95,0,9,95,0
2020. 1. 28,18:00,93,0,9,93,2
2020. 1. 28,20:00,37,0,3,1,35
2020. 1. 28,21:00,37,0,2,7,34
2020. 1. 28,22:00,54,0,0,9,53
2020. 1. 29,0:00,30,0,0,6,29
2020. 1. 29,2:00,30,0,0,20,23
2020. 1. 29,3:00,40,0,0,27,27
2020. 1. 29,4:00,81,0,0,20,79
2020. 1. 29,5:00,96,0,0,23,95
2020. 1. 29,6:00,94,0,0,27,93
2020. 1. 29,7:00,97,0,0,93,94
2020. 1. 29,8:00,98,0,0,96,91
2020. 1. 29,9:00,98,0,0,96,91
2020. 1. 29,11:00,96,0,2,96,94
2020. 1. 29,12:00,98,0,2,96,94
2020. 1. 29,13:00,98,0,72,96,94
2020. 1. 29,14:00,99,0,72,96,94
2020. 1. 29,16:00,99,0,71,98,94
2020. 1. 29,17:00,99,0,30,98,94
2020. 1. 29,18:00,98,0,38,98,77
2020. 1. 29,19:00,96,0,26,91,87
2020. 1. 29,20:00,93,0,2,53,62
2020. 1. 29,21:00,71,0,2,53,62
2020. 1. 29,22:00,51,0,0,46,33
2020. 1. 29,23:00,57,0,20,48,19
2020. 1. 30,0:00,73,0,27,64,15
2020. 1. 30,1:00,59,0,23,48,20
2020. 1. 30,2:00,49,0,16,41,19
2020. 1. 30,3:00,56,0,13,52,17
2020. 1. 30,5:00,90,0,9,88,35
2020. 1. 30,7:00,71,0,0,69,20
2020. 1. 30,8:00,66,0,0,62,17
2020. 1. 30,9:00,38,0,0,37,9
2020. 1. 30,10:00,48,0,0,44,12
2020. 1. 30,11:00,48,0,37,23,16
2020. 1. 30,12:00,100,0,100,97,5
2020. 1. 30,13:00,100,0,100,95,0
2020. 1. 30,14:00,97,0,96,88,0
2020. 1. 30,15:00,95,0,94,92,0
2020. 1. 30,17:00,94,0,92,78,0
2020. 1. 30,18:00,86,0,84,80,0
2020. 1. 30,20:00,99,0,96,98,0
2020. 1. 30,23:00,64,0,26,62,0
2020. 1. 31,0:00,40,0,27,34,0
2020. 1. 31,1:00,24,0,7,23,0
2020. 1. 31,3:00,25,0,22,12,0
2020. 1. 31,4:00,34,0,30,11,0
2020. 1. 31,5:00,41,0,38,14,0
2020. 1. 31,6:00,42,0,40,13,0
2020. 1. 31,7:00,62,0,62,6,0
2020. 1. 31,9:00,59,0,58,2,0
2020. 1. 31,11:00,41,0,41,7,0
2020. 1. 31,12:00,81,0,81,6,0
2020. 1. 31,13:00,99,0,99,7,0
2020. 1. 31,15:00,78,0,78,2,0
2020. 1. 31,16:00,61,0,61,2,0
2020. 1. 31,17:00,44,0,44,1,0
2020. 1. 31,18:00,2,0,2,0,0
2020. 1. 31,19:00,14,0,14,0,0
2020. 1. 31,20:00,8,0,8,0,0
2020. 1. 31,21:00,2,0,2,0,0
2020. 1. 31,23:00,0,0,0,0,0
2020. 3. 10,22:00,0,0,0,0,0
2020. 3. 10,23:00,0,0,0,0,0
2020. 3. 10,0:00,0,0,0,0,0
2020. 3. 11,1:00,0,0,0,0,0
2020. 3. 11,2:00,0,0,0,0,0
2020. 3. 11,3:00,0,0,0,0,0
2020. 3. 11,4:00,0,0,0,0,0
2020. 3. 11,5:00,0,0,0,0,0
2020. 3. 11,6:00,0,0,0,0,0
2020. 3. 11,7:00,0,0,0,0,0
2020. 3. 11,8:00,0,0,0,0,0
2020. 3. 11,9:00,0,0,0,0,0
2020. 3. 11,10:00,0,0,0,0,0
2020. 3. 11,11:00,0,0,0,0,0
2020. 3. 11,12:00,0,0,0,0,0
2020. 3. 11,13:00,0,0,0,0,0
2020. 3. 11,14:00,0,0,0,0,0
2020. 3. 11,15:00,0,0,0,0,0
2020. 3. 11,16:00,0,0,0,0,0
2020. 3. 11,17:00,0,0,0,0,0
2020. 3. 11,18:00,0,0,0,0,0
2020. 3. 11,19:00,0,0,0,0,0
2020. 3. 11,20:00,0,0,0,0,0
2020. 3. 11,21:00,0,0,0,0,0
2020. 3. 11,22:00,0,0,0,0,0
2020. 3. 11,23:00,0,0,0,0,0
2020. 3. 11,0:00,0,0,0,0,0
2020. 3. 12,1:00,0,0,0,0,0
2020. 3. 12,2:00,0,0,0,0,0
2020. 3. 12,3:00,0,0,0,0,0
2020. 3. 12,4:00,0,0,0,0,0
2020. 3. 12,5:00,0,0,0,0,0
2020. 3. 12,6:00,0,0,0,0,0
2020. 3. 12,7:00,8,0,8,2,0
2020. 3. 12,8:00,35,0,34,19,0
2020. 3. 12,9:00,26,0,25,12,0
2020. 3. 12,10:00,29,0,27,24,0
2020. 3. 12,11:00,23,0,22,18,0
2020. 3. 12,12:00,5,0,5,0,0
2020. 3. 12,13:00,23,0,1,0,22
2020. 3. 12,14:00,6,0,2,6,0
2020. 3. 12,15:00,20,0,2,20,0
2020. 3. 12,16:00,34,0,6,33,1
2020. 3. 12,17:00,29,0,2,29,0
2020. 3. 12,18:00,1,0,0,1,0
2020. 3. 12,19:00,2,0,0,2,0
2020. 3. 12,20:00,32,0,0,31,2
2020. 3. 12,21:00,52,0,27,10,41
2020. 3. 12,22:00,99,0,98,74,88
2020. 3. 12,23:00,100,0,100,91,88
2020. 3. 12,0:00,100,0,100,73,95
2020. 3. 13,1:00,100,0,100,96,16
2020. 3. 13,2:00,97,0,66,66,76
2020. 3. 13,3:00,99,0,4,97,95
2020. 3. 13,5:00,100,0,2,99,80
2020. 3. 13,6:00,99,0,2,98,80
2020. 3. 13,8:00,87,0,0,85,23
2020. 3. 13,9:00,93,0,0,89,69
2020. 3. 13,10:00,98,0,0,95,95
2020. 3. 13,11:00,95,0,0,91,91
2020. 3. 13,13:00,83,0,0,83,0
2020. 3. 13,15:00,62,0,0,0,62
2020. 3. 13,16:00,79,0,0,1,79
2020. 3. 13,17:00,35,0,0,8,34
2020. 3. 13,18:00,12,0,0,12,0
2020. 3. 13,19:00,0,0,0,0,0
2020. 3. 13,20:00,0,0,0,0,0
2020. 3. 13,21:00,0,0,0,0,0
2020. 3. 13,23:00,0,0,0,0,0
2020. 3. 13,0:00,0,0,0,0,0
2020. 3. 14,1:00,0,0,0,0,0
2020. 3. 14,2:00,0,0,0,0,0
2020. 3. 14,3:00,0,0,0,0,0
2020. 3. 14,4:00,0,0,0,0,0
2020. 3. 14,5:00,0,0,0,0,0
2020. 3. 14,8:00,35,0,0,0,35
2020. 3. 14,9:00,0,0,0,0,0
2020. 3. 14,10:00,0,0,0,0,0
2020. 3. 14,11:00,0,0,0,0,0
2020. 3. 14,12:00,2,0,0,2,0
2020. 3. 14,13:00,59,0,46,41,0
2020. 3. 14,14:00,44,0,34,28,0
2020. 3. 14,15:00,32,0,13,28,0
2020. 3. 14,16:00,28,0,15,21,0
2020. 3. 14,17:00,14,0,2,13,0
2020. 3. 14,18:00,6,0,2,6,0
2020. 3. 14,19:00,0,0,0,0,0
2020. 3. 14,20:00,1,0,1,0,0
2020. 3. 14,21:00,0,0,0,0,0
2020. 3. 14,22:00,0,0,0,0,0
2020. 3. 14,23:00,0,0,0,0,0
2020. 3. 14,0:00,0,0,0,0,0
2020. 3. 15,1:00,0,0,0,0,0
2020. 3. 15,2:00,0,0,0,0,0
2020. 3. 15,3:00,0,0,0,0,0
2020. 3. 15,4:00,21,0,0,21,0
2020. 3. 15,5:00,67,0,0,67,0
2020. 3. 15,6:00,96,0,0,96,0
2020. 3. 15,7:00,100,0,5,100,0
2020. 3. 15,8:00,39,0,1,39,0
2020. 3. 15,9:00,23,0,0,23,0
2020. 3. 15,10:00,23,0,2,23,0
2020. 3. 15,11:00,41,0,1,41,0
2020. 3. 15,12:00,34,0,4,34,0
2020. 3. 15,13:00,20,0,12,19,0
2020. 3. 15,14:00,10,0,2,10,0
2020. 3. 15,15:00,16,0,1,16,0
2020. 3. 15,16:00,30,0,4,30,0
2020. 3. 15,17:00,56,0,0,56,0
2020. 3. 15,19:00,0,0,0,0,0
2020. 3. 15,20:00,0,0,0,0,0
2020. 3. 15,21:00,0,0,0,0,0
2020. 3. 15,22:00,0,0,0,0,0
2020. 3. 15,0:00,0,0,0,0,0
2020. 3. 16,1:00,0,0,0,0,0
2020. 3. 16,2:00,0,0,0,0,0
2020. 3. 16,3:00,0,0,0,0,0
2020. 3. 16,4:00,0,0,0,0,0
2020. 3. 16,5:00,0,0,0,0,0
2020. 3. 16,6:00,0,0,0,0,0
2020. 3. 16,7:00,0,0,0,0,0
2020. 3. 16,8:00,0,0,0,0,0
2020. 3. 16,9:00,0,0,0,0,0
2020. 3. 16,10:00,0,0,0,0,0
2020. 3. 16,11:00,0,0,0,0,0
2020. 3. 16,12:00,0,0,0,0,0
2020. 3. 16,13:00,0,0,0,0,0
2020. 3. 16,14:00,0,0,0,0,0
2020. 3. 16,15:00,0,0,0,0,0
2020. 3. 16,16:00,0,0,0,0,0
2020. 3. 16,17:00,0,0,0,0,0
2020. 3. 16,18:00,0,0,0,0,0
2020. 3. 16,20:00,16,0,0,0,16
2020. 3. 16,21:00,0,0,0,0,0
2020. 3. 16,22:00,9,0,0,0,9
2020. 3. 16,23:00,1,0,1,0,0
2020. 3. 16,0:00,9,0,9,0,0
2020. 3. 17,1:00,28,0,27,6,0
2020. 3. 17,2:00,28,0,28,3,0
2020. 3. 17,3:00,34,0,34,1,0
2020. 3. 17,4:00,43,0,42,0,0
2020. 3. 17,5:00,78,0,78,0,0
2020. 3. 17,6:00,96,0,96,0,0
2020. 3. 17,9:00,100,0,100,71,0
2020. 3. 17,10:00,100,0,100,37,0
2020. 3. 17,11:00,98,0,98,21,0
2020. 3. 17,12:00,100,0,100,0,0
2020. 3. 17,14:00,44,0,38,20,0
2020. 3. 17,15:00,20,0,16,15,0
2020. 3. 17,16:00,5,0,1,4,0
2020. 3. 17,17:00,0,0,0,0,0
2020. 3. 17,18:00,0,0,0,0,0
2020. 3. 17,20:00,0,0,0,0,0
2020. 3. 17,21:00,0,0,0,0,0
2020. 3. 17,22:00,0,0,0,0,0
2020. 3. 17,23:00,0,0,0,0,0
2020. 3. 17,0:00,0,0,0,0,0
2020. 3. 18,1:00,39,39,39,0,0
2020. 3. 18,2:00,12,12,12,0,0
2020. 3. 18,3:00,51,40,51,0,0
2020. 3. 18,4:00,24,24,24,0,0
2020. 3. 18,5:00,0,0,0,0,0
2020. 3. 18,6:00,38,38,38,0,0
2020. 3. 18,7:00,100,100,100,0,0
2020. 3. 18,8:00,65,7,65,0,0
2020. 3. 18,9:00,0,0,0,0,0
2020. 3. 18,10:00,0,0,0,0,0
2020. 3. 18,11:00,0,0,0,0,0
2020. 3. 18,12:00,0,0,0,0,0
2020. 3. 18,13:00,0,0,0,0,0
2020. 3. 18,14:00,0,0,0,0,0
2020. 3. 18,15:00,0,0,0,0,0
2020. 3. 18,16:00,0,0,0,0,0
2020. 3. 18,17:00,0,0,0,0,0
2020. 3. 18,18:00,0,0,0,0,0
2020. 3. 18,19:00,0,0,0,0,0
2020. 3. 18,20:00,0,0,0,0,0
2020. 3. 18,21:00,0,0,0,0,0
2020. 3. 18,22:00,0,0,0,0,0
2020. 3. 18,23:00,0,0,0,0,0
2020. 3. 18,0:00,2,0,2,0,0
2020. 3. 19,1:00,4,0,4,0,0
2020. 3. 19,2:00,9,0,9,0,0
2020. 3. 19,3:00,18,0,18,0,0
