2019. 12. 16,0:00,96,0,27,0,94
2020. 4. 12,5:00,82,77,82,0,0
2020. 4. 12,6:00,52,52,52,0,0
2020. 4. 12,7:00,0,0,0,0,0
2020. 4. 12,8:00,1,0,1,0,0
2020. 4. 12,9:00,8,0,6,3,2
2020. 4. 12,10:00,23,0,5,22,2
2020. 4. 12,11:00,48,0,16,46,0
2020. 4. 12,12:00,44,0,19,42,0
2020. 4. 12,13:00,39,0,6,38,0
2020. 4. 12,14:00,41,0,8,38,0
2020. 4. 12,15:00,32,0,0,32,0
2020. 4. 12,16:00,17,0,0,17,0
2020. 4. 12,18:00,27,0,0,27,0
2020. 4. 12,19:00,28,0,0,28,0
2020. 4. 12,20:00,1,0,0,1,0
2020. 4. 12,21:00,0,0,0,0,0
2020. 4. 12,22:00,0,0,0,0,0
2020. 4. 12,23:00,0,0,0,0,0
2020. 4. 13,0:00,0,0,0,0,0
2020. 4. 13,1:00,0,0,0,0,0
2020. 4. 13,2:00,0,0,0,0,0
2020. 4. 13,3:00,0,0,0,0,0
2020. 4. 13,4:00,33,0,0,31,16
2020. 4. 13,5:00,5,0,0,2,4
2020. 4. 13,6:00,1,0,0,0,1
2020. 4. 13,7:00,28,0,0,0,28
2020. 4. 13,8:00,84,0,0,0,84
2020. 4. 13,9:00,73,0,0,0,73
2020. 4. 13,10:00,59,0,0,0,59
2020. 4. 13,11:00,58,0,0,0,58
2020. 4. 13,12:00,73,0,0,0,73
2020. 4. 13,13:00,0,0,0,0,0
2020. 4. 13,14:00,0,0,0,0,0
2020. 4. 13,15:00,0,0,0,0,0
2020. 4. 13,16:00,0,0,0,0,0
2020. 4. 13,17:00,0,0,0,0,0
2020. 4. 13,18:00,0,0,0,0,0
2020. 4. 13,19:00,0,0,0,0,0
2020. 4. 13,20:00,0,0,0,0,0
2020. 4. 13,21:00,0,0,0,0,0
2020. 4. 13,22:00,0,0,0,0,0
2020. 4. 13,23:00,0,0,0,0,0
2020. 4. 14,0:00,0,0,0,0,0
2020. 4. 14,1:00,0,0,0,0,0
2020. 4. 14,2:00,0,0,0,0,0
2020. 4. 14,3:00,0,0,0,0,0
2020. 4. 14,4:00,0,0,0,0,0
2020. 4. 14,5:00,0,0,0,0,0
2020. 4. 14,6:00,0,0,0,0,0
2020. 4. 14,7:00,0,0,0,0,0
2020. 4. 14,8:00,0,0,0,0,0
2020. 4. 14,9:00,0,0,0,0,0
2020. 4. 14,10:00,0,0,0,0,0
2020. 4. 14,11:00,0,0,0,0,0
2020. 4. 14,12:00,0,0,0,0,0
2020. 4. 14,13:00,0,0,0,0,0
2020. 4. 14,14:00,0,0,0,0,0
2020. 4. 14,15:00,0,0,0,0,0
2020. 4. 14,16:00,3,0,0,0,3
2020. 4. 14,17:00,11,0,0,0,11
2020. 4. 14,18:00,52,0,0,0,52
2020. 4. 14,19:00,20,0,1,0,20
2020. 4. 14,20:00,96,0,1,0,96
2020. 4. 14,21:00,99,0,1,0,99
2020. 4. 14,22:00,100,0,0,0,100
2020. 4. 14,23:00,99,0,0,0,99
2020. 4. 15,0:00,100,0,0,0,100
2020. 4. 15,1:00,98,0,0,0,98
2020. 4. 15,2:00,98,0,0,0,98
2020. 4. 15,3:00,100,0,0,0,100
2020. 4. 15,4:00,99,0,0,0,99
2020. 4. 15,5:00,99,0,0,0,99
2020. 4. 15,6:00,100,0,0,0,100
2020. 4. 15,7:00,100,0,0,0,100
2020. 4. 15,9:00,99,0,0,0,99
2020. 4. 15,11:00,99,0,0,0,99
2020. 4. 15,12:00,100,0,0,0,100
2020. 4. 15,13:00,100,0,0,0,100
2020. 4. 15,14:00,100,0,0,0,100
2020. 4. 15,15:00,100,0,0,0,100
2020. 4. 15,16:00,99,0,0,0,99
2020. 4. 15,17:00,98,0,0,0,98
2020. 4. 15,18:00,99,0,0,0,99
2020. 4. 15,19:00,97,0,0,0,97
2020. 4. 15,20:00,84,0,0,0,84
2020. 4. 15,21:00,77,0,0,0,77
2020. 4. 15,22:00,43,0,0,0,43
2020. 4. 15,23:00,6,0,0,0,6
2020. 4. 16,0:00,21,0,0,0,21
2020. 4. 16,1:00,20,0,0,0,20
2020. 4. 16,2:00,7,0,0,0,7
2020. 4. 16,3:00,0,0,0,0,0
2020. 4. 16,4:00,0,0,0,0,0
2020. 4. 16,5:00,0,0,0,0,0
2020. 4. 16,6:00,0,0,0,0,0
2020. 4. 16,7:00,0,0,0,0,0
2020. 4. 16,8:00,0,0,0,0,0
2020. 4. 16,9:00,0,0,0,0,0
2020. 4. 16,10:00,0,0,0,0,0
2020. 4. 16,11:00,73,0,0,0,73
2020. 4. 16,12:00,0,0,0,0,0
2020. 4. 16,13:00,27,0,0,0,27
2020. 4. 16,14:00,97,0,0,0,97
2020. 4. 16,16:00,99,0,0,0,99
2020. 4. 16,17:00,100,0,0,0,100
2020. 4. 16,19:00,100,0,0,36,100
2020. 4. 16,20:00,100,0,0,3,100
2020. 4. 16,21:00,100,0,0,45,100
2020. 4. 16,22:00,100,0,0,100,98
2020. 4. 16,23:00,100,0,0,100,100
2020. 4. 17,0:00,100,0,0,100,100
2020. 4. 17,1:00,100,0,0,94,99
2020. 4. 17,2:00,81,0,0,72,67
2020. 4. 17,3:00,95,0,0,92,46
2020. 4. 17,4:00,95,0,0,94,42
2020. 4. 17,5:00,78,0,0,74,47
2020. 4. 17,6:00,90,0,2,90,1
2020. 4. 17,7:00,99,0,98,83,0
2020. 4. 17,8:00,100,0,100,97,0
2020. 4. 17,9:00,100,0,100,88,10
2020. 4. 17,10:00,100,0,100,99,29
2020. 4. 17,11:00,100,0,100,99,74
2020. 4. 17,12:00,100,0,91,84,45
2020. 4. 17,13:00,100,0,100,94,6
2020. 4. 17,14:00,99,0,99,4,0
2020. 4. 17,15:00,100,0,100,2,0
2020. 4. 17,16:00,64,0,64,1,0
2020. 4. 17,17:00,12,0,12,0,0
2020. 4. 17,18:00,12,0,12,0,0
2020. 4. 17,19:00,1,0,0,0,0
2020. 4. 17,20:00,2,0,2,0,0
2020. 4. 17,21:00,82,77,82,2,1
2020. 4. 17,22:00,98,98,98,3,0
2020. 4. 17,23:00,63,39,56,20,0
2020. 4. 18,0:00,65,39,54,30,0
2020. 4. 18,1:00,94,79,94,5,0
2020. 4. 18,2:00,81,59,81,2,0
2020. 4. 18,3:00,20,0,20,1,0
2020. 4. 18,4:00,8,0,8,0,0
2020. 4. 18,5:00,6,0,6,0,0
2020. 4. 18,6:00,0,0,0,0,0
2020. 4. 18,7:00,0,0,0,0,0
2020. 4. 18,8:00,0,0,0,0,0
2020. 4. 18,10:00,38,0,38,0,0
2020. 4. 18,11:00,91,0,89,84,0
2020. 4. 18,13:00,98,0,57,98,0
2020. 4. 18,12:00,100,0,93,100,0
2020. 4. 18,14:00,97,0,1,97,0
2020. 4. 18,15:00,1,0,0,1,0
2020. 4. 18,16:00,1,0,0,1,0
2020. 4. 18,17:00,0,0,0,0,0
2020. 4. 18,18:00,0,0,0,0,0
2020. 4. 18,19:00,0,0,0,0,0
2020. 4. 18,20:00,0,0,0,0,0
2020. 4. 18,21:00,1,0,0,1,0
2020. 4. 18,22:00,100,0,0,0,100
2020. 4. 18,23:00,98,0,0,0,98
2020. 4. 19,0:00,100,0,5,0,100
2020. 4. 19,1:00,100,0,2,0,100
2020. 4. 19,2:00,100,0,0,0,100
2020. 4. 19,3:00,100,0,0,0,100
2020. 4. 19,5:00,100,0,0,9,100
2020. 4. 19,6:00,100,0,0,76,100
2020. 4. 19,7:00,100,0,0,84,100
2020. 4. 19,8:00,100,0,0,89,100
2020. 4. 19,9:00,100,0,0,91,100
2020. 4. 19,10:00,99,0,0,94,99
2020. 4. 19,12:00,100,0,4,98,100
2020. 4. 19,13:00,100,0,11,99,100
2020. 4. 19,14:00,100,0,46,100,100
2020. 4. 19,15:00,100,0,94,100,100
2020. 4. 19,16:00,100,0,70,100,100
2020. 4. 19,17:00,100,0,98,100,100
2020. 4. 19,18:00,100,0,94,100,100
2020. 4. 19,19:00,99,0,94,97,63
2020. 4. 19,20:00,100,0,27,100,31
2020. 4. 19,21:00,100,0,65,100,16
2020. 4. 19,22:00,100,0,97,100,1
2020. 4. 19,23:00,100,0,98,100,0
2020. 4. 20,0:00,100,0,100,100,0
2020. 4. 20,1:00,100,0,100,100,0
2020. 4. 20,2:00,100,0,100,99,0
2020. 4. 20,3:00,99,0,99,96,0
2020. 4. 20,4:00,78,0,78,0,0
2020. 4. 20,5:00,35,0,35,0,0
2020. 4. 20,6:00,6,0,6,0,0
2020. 4. 20,7:00,82,0,82,5,0
2020. 4. 20,9:00,100,0,100,3,0
2020. 4. 20,10:00,99,0,98,96,0
2020. 4. 20,11:00,99,0,81,99,0
2020. 4. 20,12:00,100,0,100,100,0
2020. 4. 20,13:00,100,0,100,92,0
2020. 4. 20,14:00,86,0,86,0,0
2020. 4. 20,15:00,12,0,12,0,0
2020. 4. 20,16:00,14,0,14,0,0
2020. 4. 20,17:00,12,0,12,0,0
2020. 4. 20,18:00,26,0,26,0,0
2020. 4. 20,19:00,0,0,0,0,0
2020. 4. 20,20:00,0,0,0,0,0
2020. 4. 20,21:00,22,0,0,0,22
2020. 4. 20,22:00,58,0,0,0,58
2020. 4. 20,23:00,57,0,0,0,57
2020. 4. 21,0:00,84,0,0,0,84
2020. 4. 21,1:00,88,0,0,0,88
2020. 4. 21,2:00,85,0,0,0,85
2020. 4. 21,3:00,52,0,0,5,48
2020. 4. 21,4:00,48,0,0,1,48
2020. 4. 21,5:00,2,0,0,0,2
2020. 4. 21,6:00,16,0,0,0,16
2020. 4. 21,7:00,0,0,0,0,0
2020. 4. 21,8:00,0,0,0,0,0
2020. 4. 21,10:00,27,0,12,27,0
2020. 4. 21,11:00,45,0,0,45,0
2020. 4. 21,12:00,18,0,1,18,0
2020. 4. 21,13:00,16,0,0,16,0
2020. 4. 21,14:00,23,0,0,23,0
2020. 4. 21,15:00,65,0,1,65,0
2020. 4. 21,16:00,20,0,1,20,0
2020. 4. 21,17:00,73,0,0,73,0
2020. 4. 21,18:00,41,0,0,41,0
2020. 4. 21,19:00,4,0,0,4,0
2020. 4. 21,20:00,0,0,0,0,0
2020. 4. 21,21:00,1,0,0,0,1
2020. 4. 21,22:00,0,0,0,0,0
2020. 4. 21,23:00,0,0,0,0,0
2020. 4. 22,0:00,0,0,0,0,0
2020. 4. 22,1:00,0,0,0,0,0
2020. 4. 22,2:00,0,0,0,0,0
2020. 4. 22,3:00,0,0,0,0,0
2020. 4. 22,4:00,0,0,0,0,0
2020. 4. 22,5:00,0,0,0,0,0
2020. 4. 22,6:00,0,0,0,0,0
2020. 4. 22,7:00,0,0,0,0,0
2020. 4. 22,8:00,42,0,40,16,0
2020. 4. 22,9:00,90,0,89,70,0
2020. 4. 22,10:00,94,0,93,91,0
2020. 4. 22,11:00,100,0,99,100,0
2020. 4. 22,12:00,100,0,100,99,0
2020. 4. 22,13:00,100,0,99,99,0
2020. 4. 22,14:00,99,0,98,96,0
2020. 4. 22,15:00,98,0,95,97,0
2020. 4. 22,16:00,100,0,97,100,0
2020. 4. 22,18:00,85,0,80,82,0
2020. 4. 22,19:00,88,0,88,22,0
2020. 4. 22,20:00,98,0,98,27,0
2020. 4. 22,21:00,27,0,26,7,0
2020. 4. 22,23:00,36,0,36,8,0
2020. 4. 23,0:00,0,0,0,0,0
2020. 4. 23,1:00,0,0,0,0,0
2020. 4. 23,2:00,0,0,0,0,0
2020. 4. 23,3:00,0,0,0,0,0
2020. 4. 23,4:00,0,0,0,0,0
2020. 4. 23,5:00,0,0,0,0,0
2020. 4. 23,6:00,0,0,0,0,0
2020. 4. 23,7:00,0,0,0,0,0
2020. 4. 23,8:00,0,0,0,0,0
2020. 4. 23,9:00,11,0,11,0,0
2020. 4. 23,10:00,67,0,15,66,0
2020. 4. 23,11:00,95,0,43,94,0
2020. 4. 23,12:00,100,0,19,100,0
2020. 4. 23,13:00,88,0,56,88,0
2020. 4. 23,14:00,94,0,38,94,0
2020. 4. 23,15:00,70,0,1,70,0
2020. 4. 23,16:00,32,0,0,32,0
2020. 4. 23,17:00,6,0,0,6,0
2020. 4. 23,18:00,1,0,0,1,0
2020. 4. 23,19:00,0,0,0,0,0
2020. 4. 23,20:00,0,0,0,0,0
2020. 4. 23,21:00,0,0,0,0,0
2020. 4. 23,22:00,0,0,0,0,0
2020. 4. 23,23:00,0,0,0,0,0
2020. 4. 24,0:00,0,0,0,0,0
2020. 4. 24,1:00,0,0,0,0,0
2020. 4. 24,2:00,0,0,0,0,0
2020. 4. 24,3:00,0,0,0,0,0
2020. 4. 24,4:00,23,0,0,23,0
2020. 4. 24,5:00,24,0,0,24,0
2020. 4. 24,6:00,89,0,0,89,2
2020. 4. 24,7:00,65,0,0,65,0
2020. 4. 24,8:00,95,0,0,95,0
2020. 4. 24,9:00,63,0,0,63,0
2020. 4. 24,10:00,0,0,0,0,0
2020. 4. 24,11:00,5,0,3,2,0
2020. 4. 24,12:00,9,0,7,3,0
2020. 4. 24,13:00,7,0,3,5,0
2020. 4. 24,14:00,5,0,2,4,0
2020. 4. 24,15:00,2,0,1,1,0
2020. 4. 24,16:00,1,0,0,1,0
2020. 4. 24,17:00,68,0,0,68,0
2020. 4. 24,18:00,34,0,0,34,0
2020. 4. 24,19:00,25,0,0,25,0
2020. 4. 24,20:00,44,0,0,44,0
2020. 4. 24,21:00,45,0,0,45,0
2020. 4. 24,22:00,85,0,0,85,0
2020. 4. 24,23:00,0,0,0,0,0
2020. 4. 25,23:00,0,0,0,0,0
2020. 4. 25,0:00,66,0,0,66,0
2020. 4. 25,1:00,68,0,0,68,0
2020. 4. 25,2:00,0,0,0,0,0
2020. 4. 25,3:00,12,0,0,12,0
2020. 4. 25,4:00,0,0,0,0,0
2020. 4. 25,5:00,18,0,0,18,0
2020. 4. 25,6:00,20,0,0,20,0
2020. 4. 25,7:00,9,0,9,1,0
2020. 4. 25,8:00,59,0,26,48,2
2020. 4. 25,9:00,74,0,24,66,11
2020. 4. 25,10:00,76,0,14,72,5
2020. 4. 25,11:00,90,0,33,85,27
2020. 4. 25,12:00,96,0,4,95,38
2020. 4. 25,13:00,97,0,0,96,73
2020. 4. 25,14:00,66,0,0,59,56
2020. 4. 25,15:00,56,0,0,51,48
2020. 4. 25,16:00,56,0,0,56,13
2020. 4. 25,17:00,3,0,0,3,0
2020. 4. 25,18:00,0,0,0,0,0
2020. 4. 25,19:00,0,0,0,0,0
2020. 4. 25,20:00,0,0,0,0,0
2020. 4. 25,22:00,0,0,0,0,0
2020. 4. 26,0:00,0,0,0,0,0
2020. 4. 26,1:00,62,0,0,0,62
2020. 4. 26,3:00,0,0,0,0,0
2020. 4. 26,4:00,0,0,0,0,0
2020. 4. 26,5:00,0,0,0,0,0
2020. 4. 26,6:00,0,0,0,0,0
2020. 4. 26,7:00,0,0,0,0,0
2020. 4. 26,8:00,0,0,0,0,0
2020. 4. 26,9:00,0,0,0,0,0
2020. 4. 26,10:00,0,0,0,0,0
2020. 4. 26,11:00,0,0,0,0,0
2020. 4. 26,12:00,3,0,0,3,0
2020. 4. 26,13:00,24,0,0,24,0
2020. 4. 26,14:00,8,0,0,8,0
2020. 4. 26,15:00,36,0,0,36,0
2020. 4. 26,16:00,34,0,0,33,3
2020. 4. 26,17:00,7,0,0,2,6
2020. 4. 26,18:00,2,0,0,2,0
2020. 4. 26,19:00,2,0,0,2,0
2020. 4. 26,20:00,0,0,0,0,0
2020. 4. 26,21:00,0,0,0,0,0
2020. 4. 26,22:00,0,0,0,0,0
2020. 4. 26,23:00,0,0,0,0,0
2020. 4. 27,0:00,0,0,0,0,0
2020. 4. 27,1:00,6,0,2,5,0
2020. 4. 27,2:00,6,0,2,6,0
2020. 4. 27,3:00,2,0,0,2,0
2020. 4. 27,4:00,0,0,0,0,0
2020. 4. 27,5:00,0,0,0,0,0
2020. 4. 27,7:00,0,0,0,0,0
2020. 4. 27,8:00,0,0,0,0,0
2020. 4. 27,9:00,3,0,0,3,0
2020. 4. 27,10:00,23,0,13,16,0
2020. 4. 27,11:00,42,0,16,40,0
2020. 4. 27,12:00,44,0,0,44,0
2020. 4. 27,13:00,23,0,0,23,0
2020. 4. 27,14:00,73,0,0,73,0
2020. 4. 27,15:00,73,0,0,73,0
2020. 4. 27,16:00,62,0,0,62,0
2020. 4. 27,17:00,84,0,0,84,0
2020. 4. 27,18:00,37,0,0,37,0
2020. 4. 27,19:00,16,0,0,16,0
2020. 4. 27,20:00,0,0,0,0,0
2020. 4. 27,21:00,0,0,0,0,0
2020. 4. 27,22:00,0,0,0,0,0
2020. 4. 27,23:00,0,0,0,0,0
2020. 4. 28,0:00,0,0,0,0,0
2020. 4. 28,1:00,0,0,0,0,0
2020. 4. 28,2:00,0,0,0,0,0
2020. 4. 28,3:00,0,0,0,0,0
2020. 4. 28,4:00,0,0,0,0,0
2020. 4. 28,5:00,0,0,0,0,0
2020. 4. 28,6:00,0,0,0,0,0
2020. 4. 28,8:00,0,0,0,0,0
2020. 4. 28,9:00,8,0,0,0,8
2020. 4. 28,10:00,35,0,0,0,35
2020. 4. 28,11:00,0,0,0,0,0
2020. 4. 28,12:00,0,0,0,0,0
2020. 4. 28,13:00,0,0,0,0,0
2020. 4. 28,14:00,0,0,0,0,0
2020. 4. 28,15:00,0,0,0,0,0
2020. 4. 28,16:00,0,0,0,0,0
2020. 4. 28,17:00,0,0,0,0,0
2020. 4. 28,18:00,0,0,0,0,0
2020. 4. 28,19:00,0,0,0,0,0
2020. 4. 28,20:00,0,0,0,0,0
2020. 4. 28,21:00,0,0,0,0,0
2020. 4. 28,22:00,0,0,0,0,0
2020. 4. 28,23:00,0,0,0,0,0
2020. 4. 29,0:00,0,0,0,0,0
2020. 4. 29,1:00,0,0,0,0,0
2020. 4. 29,3:00,17,0,0,0,17
2020. 4. 29,4:00,10,0,0,0,10
2020. 4. 29,5:00,0,0,0,0,0
2020. 4. 29,6:00,0,0,0,0,0
2020. 4. 29,7:00,0,0,0,0,0
2020. 4. 29,8:00,0,0,0,0,0
2020. 4. 29,9:00,0,0,0,0,0
2020. 4. 29,10:00,0,0,0,0,0
2020. 4. 29,11:00,0,0,0,0,0
2020. 4. 29,12:00,0,0,0,0,0
2020. 4. 29,13:00,0,0,0,0,0
2020. 4. 29,14:00,0,0,0,0,0
2020. 4. 29,15:00,0,0,0,0,0
2020. 4. 29,16:00,0,0,0,0,0
2020. 4. 29,17:00,0,0,0,0,0
2020. 4. 29,18:00,0,0,0,0,0
2020. 4. 29,19:00,0,0,0,0,0
2020. 4. 29,20:00,0,0,0,0,0
2020. 4. 29,21:00,0,0,0,0,0
2020. 4. 29,22:00,0,0,0,0,0
2020. 4. 29,23:00,0,0,0,0,0
2020. 4. 30,0:00,0,0,0,0,0
2020. 4. 30,1:00,0,0,0,0,0
2020. 4. 30,2:00,0,0,0,0,0
2020. 4. 30,3:00,0,0,0,0,0
2020. 4. 30,4:00,0,0,0,0,0
2020. 4. 30,5:00,0,0,0,0,0
2020. 4. 30,6:00,12,0,9,0,5
2020. 4. 30,7:00,21,0,20,0,2
2020. 4. 30,8:00,38,0,27,0,16
2020. 4. 30,10:00,9,0,9,0,1
2020. 4. 30,11:00,67,0,2,0,67
2020. 4. 30,12:00,72,0,1,0,72
2020. 4. 30,13:00,21,0,7,0,16
2020. 4. 30,14:00,97,0,17,0,96
2020. 4. 30,15:00,98,0,23,0,98
2020. 4. 30,16:00,95,0,19,38,94
2020. 4. 30,17:00,81,0,9,52,77
2020. 4. 30,18:00,12,0,10,2,2
2020. 4. 30,19:00,32,0,17,0,17
2020. 4. 30,20:00,60,0,60,0,0
2020. 4. 30,21:00,100,0,100,0,0
2020. 4. 30,22:00,100,0,100,0,0
2020. 4. 30,23:00,100,0,100,0,0
2020. 5. 1,23:00,100,0,100,0,0
2020. 5. 1,0:00,100,0,100,0,0
2020. 5. 1,1:00,100,0,100,0,0
2020. 5. 1,2:00,100,0,100,0,0
2020. 5. 1,3:00,100,0,100,0,0
2020. 5. 1,4:00,99,0,99,0,0
2020. 5. 1,5:00,100,0,100,0,0
2020. 5. 1,6:00,100,0,100,0,0
2020. 5. 1,7:00,100,0,100,0,0
2020. 5. 1,8:00,100,0,100,0,0
2020. 5. 1,9:00,76,0,76,0,0
2020. 5. 1,10:00,40,0,40,0,0
2020. 5. 1,11:00,0,0,0,0,0
2020. 5. 1,12:00,0,0,0,0,0
2020. 5. 1,13:00,0,0,0,0,0
2020. 5. 1,14:00,0,0,0,0,0
2020. 5. 1,16:00,0,0,0,0,0
2020. 5. 1,17:00,0,0,0,0,0
2020. 5. 1,18:00,0,0,0,0,0
2020. 5. 1,19:00,13,0,13,0,0
2020. 5. 1,20:00,35,0,35,0,0
2020. 5. 1,21:00,36,0,36,0,0
2020. 5. 1,22:00,81,0,81,0,1
2020. 5. 2,0:00,100,0,100,0,30
2020. 5. 2,1:00,100,0,100,0,0
2020. 5. 2,2:00,100,0,100,0,18
2020. 5. 2,3:00,100,0,100,0,21
2020. 5. 2,5:00,100,0,100,0,96
2020. 5. 2,6:00,100,0,100,0,86
2020. 5. 2,8:00,100,0,100,0,91
2020. 5. 2,9:00,100,0,100,0,96
2020. 5. 2,10:00,100,0,100,0,93
2020. 5. 2,11:00,100,0,99,0,96
2020. 5. 2,12:00,100,0,100,0,97
2020. 5. 2,13:00,99,0,92,3,98
2020. 5. 2,14:00,100,0,70,27,100
2020. 5. 2,15:00,100,0,30,25,100
2020. 5. 2,16:00,100,0,28,10,100
2020. 5. 2,17:00,100,0,12,3,100
2020. 5. 2,18:00,98,0,2,9,98
2020. 5. 2,20:00,100,0,77,70,100
2020. 5. 2,21:00,100,0,46,6,99
2020. 5. 2,22:00,98,1,3,52,96
2020. 5. 2,23:00,99,0,0,91,98
2020. 5. 3,0:00,99,0,0,98,80
2020. 5. 3,1:00,100,0,0,100,34
2020. 5. 3,2:00,100,0,0,100,25
2020. 5. 3,3:00,90,0,0,90,3
2020. 5. 3,4:00,47,0,0,45,3
2020. 5. 3,5:00,53,0,1,49,9
2020. 5. 3,6:00,30,0,5,8,22
2020. 5. 3,7:00,88,0,0,6,87
2020. 5. 3,8:00,89,0,1,0,89
2020. 5. 3,9:00,84,0,2,2,84
2020. 5. 3,10:00,59,0,6,2,57
2020. 5. 3,11:00,80,0,53,44,48
2020. 5. 3,13:00,95,0,5,95,1
2020. 5. 3,14:00,100,0,0,100,0
2020. 5. 3,15:00,96,0,5,96,0
2020. 5. 3,16:00,45,0,20,42,0
2020. 5. 3,17:00,73,0,11,73,0
2020. 5. 3,18:00,4,0,3,1,0
2020. 5. 3,19:00,8,0,7,1,0
2020. 5. 3,20:00,5,0,5,0,0
2020. 5. 3,21:00,12,0,12,0,0
2020. 5. 3,22:00,27,0,27,0,0
2020. 5. 3,23:00,55,0,55,0,0
2020. 5. 4,0:00,35,0,35,0,0
2020. 5. 4,1:00,29,0,29,0,0
2020. 5. 4,2:00,27,0,27,0,0
2020. 5. 4,3:00,20,0,20,2,0
2020. 5. 4,4:00,66,0,18,4,59
2020. 5. 4,5:00,34,0,23,4,14
2020. 5. 4,6:00,63,0,17,2,56
2020. 5. 4,7:00,6,0,2,0,4
2020. 5. 4,8:00,23,0,0,0,23
2020. 5. 4,9:00,87,0,0,0,87
2020. 5. 4,10:00,19,0,0,0,19
2020. 5. 4,11:00,12,0,9,0,4
2020. 5. 4,12:00,6,0,6,1,0
2020. 5. 4,13:00,17,0,3,0,16
2020. 5. 4,14:00,52,0,0,0,52
2020. 5. 4,16:00,11,0,0,0,11
2020. 5. 4,17:00,31,0,0,1,30
2020. 5. 4,18:00,5,0,0,2,3
2020. 5. 4,19:00,57,0,0,0,57
2020. 5. 4,20:00,99,0,0,0,99
2020. 5. 4,21:00,70,0,0,0,70
2020. 5. 4,22:00,30,0,0,1,30
2020. 5. 4,23:00,95,0,0,1,95
2020. 5. 5,0:00,98,0,0,73,95
